"country_name","name","year","Life Ladder","Log GDP per capita","Social support","Healthy life expectancy at birth","Freedom to make life choices","Generosity","Perceptions of corruption","Positive affect","Negative affect","Confidence in national government","Access to clean fuels and technologies for cooking (% of population)","Access to clean fuels and technologies for cooking, urban (% of urban population)","Access to electricity, rural (% of rural population)","Access to clean fuels and technologies for cooking, rural (% of rural population)","Access to electricity (% of population)","Access to electricity, urban (% of urban population)","Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","Adequacy of social insurance programs (% of total welfare of beneficiary households)","Adequacy of social protection and labor programs (% of total welfare of beneficiary households)","Adequacy of social safety net programs (% of total welfare of beneficiary households)","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","Adjusted net enrollment rate, primary (% of primary school age children)","Adjusted net national income (annual % growth)","Adjusted net national income (constant 2015 US$)","Adjusted net national income (current US$)","Adjusted net national income per capita (annual % growth)","Adjusted net national income per capita (constant 2015 US$)","Adjusted net national income per capita (current US$)","Adjusted net savings, excluding particulate emission damage (% of GNI)","Adjusted net savings, excluding particulate emission damage (current US$)","Adjusted net savings, including particulate emission damage (% of GNI)","Adjusted net savings, including particulate emission damage (current US$)","Agricultural irrigated land (% of total agricultural land)","Agricultural land (% of land area)","Agricultural land (sq. km)","Average working hours of children, study and work, ages 7-14 (hours per week)","Average working hours of children, working only, ages 7-14 (hours per week)","Children in employment, total (% of children ages 7-14)","Children out of school (% of primary school age)","Children out of school, female (% of female primary school age)","Children out of school, male (% of male primary school age)","Coverage of social insurance programs (% of population)","GDP (constant 2015 US$)","GDP (current US$)","GDP per capita (constant 2015 US$)","GDP growth (annual %)","GDP per capita (current US$)","Gini index","Gross savings (% of GNI)","Income share held by highest 10%","Income share held by lowest 10%","Inflation, consumer prices (annual %)","Labor force participation rate for ages 15-24, total (%) (national estimate)","Labor force, total","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth total (% of people ages 15-24)","Population, total","Unemployment, total (% of total labor force) (national estimate)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","Women who believe a husband is justified in beating his wife when she argues with him (%)","Women who believe a husband is justified in beating his wife when she burns the food (%)","Women who believe a husband is justified in beating his wife when she neglects the children (%)","Women who believe a husband is justified in beating his wife when she goes out without telling him (%)","Women who believe a husband is justified in beating his wife when she refuses sex with him (%)","Urban population (% of total population)","Total greenhouse gas emissions (% change from 1990)","Mortality rate, infant (per 1,000 live births)","Suicide mortality rate (per 100,000 population)","Tax revenue (% of GDP)","Forest area (% of land area)","Arable land (% of land area)","Population living in slums (% of urban population)","Military expenditure (% of GDP)","High-technology exports (% of manufactured exports)","Central government debt, total (% of GDP)","Expense (% of GDP)","Strength of legal rights index (0=weak to 12=strong)","Individuals using the Internet (% of population)"
"Bosnia and Herzegovina","Southern Europe",2014,5.24895429611206,9.39819526672363,0.787651717662811,67,0.411937385797501,0.231498032808304,0.976339638233185,0.490834683179855,0.26217520236969,0.0950990989804268,"44.05","66.5","100","18.7","100","100","52.69","56.13","40.77",NA,NA,NA,NA,NA,"0.823851885431409","12705618225.2678","15366942755.7564","2.13645688147339","3557.93231192119","4303.17842050513",NA,NA,NA,NA,NA,"42.12890625","21570",NA,NA,NA,"6.06280994415283","6.19460010528564","5.93713998794556",NA,"15725747660.9016","18558343304.8433","4403.65393795403","1.15385109200403","5196.86080042254",NA,"9.47556633862708",NA,NA,"-0.897194054194286","29","1315021",NA,NA,3571068,"27.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,"46.84",NA,"5.5","10.6","19.777901772831","41.971328125","19.6484375","4","1.02582688734534","2.49515261123612",NA,"39.9462729767212","7","49.91773243"
"Bosnia and Herzegovina","Southern Europe",2015,5.11717796325684,9.44388294219971,0.655723631381989,67,0.630698025226593,-0.0549566969275475,0.959853649139404,0.485843688249588,0.286234140396118,0.194221585988998,"43.9","66.6","100","18.1","99.6999969482422","100",NA,NA,NA,"34.084508875145","32.4514951052962","13.8021734857063",NA,NA,"5.86076239034101","13450264319.6746","13450264319.6746","7.26482043868563","3816.40970571224","3816.40970571224",NA,NA,NA,NA,NA,"42.5","21760",NA,NA,NA,"8.24232959747314","8.36612033843994","8.12415027618408","40.1629566997666","16211541593.4222","16211541593.4222","4599.90102879933","3.08916270943587","4599.90102879933",NA,"11.7203450505224",NA,NA,"-1.03602303425476","32.0999984741211","1313339",NA,NA,3524324,"27.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,"47.173",NA,"5.4","10.7","19.9342159770549","42.197265625","19.9609375",NA,"1.00061374627019","2.96381994739358",NA,"36.9118832614578","7","52.6"
"Bosnia and Herzegovina","Southern Europe",2016,5.18086528778076,9.48754215240479,0.807705104351044,67.0500030517578,0.633453726768494,0.133437290787697,0.957311987876892,0.56598037481308,0.304080277681351,0.212188497185707,"45.2","66.5","100","17.9","100","100",NA,NA,NA,NA,NA,NA,NA,NA,"5.63351827577934","14207987418.2641","14066684517.9681","6.94864721195884","4081.59855232515","4041.00577191867",NA,NA,NA,NA,NA,"43.14453125","22090",NA,NA,NA,"12.5903301239014","12.9155101776123","12.2801103591919",NA,"16722173915.5089","16913330976.7547","4803.86129548034","3.14980730946617","4858.77592634808",NA,"13.566155787713",NA,NA,"-1.58409999999997","30.2099990844727","1273440",NA,NA,3480986,"25.4099998474121",NA,NA,NA,NA,NA,NA,NA,NA,"47.518",NA,"5.3","10.5","19.951491172602","42.5099609375","20.0390625","4","0.933900814986665","2.73442380884611","52.8681138038541","35.321926110053","7","60.25653543"
"Bosnia and Herzegovina","Southern Europe",2017,5.08990240097046,9.52907276153564,0.775295257568359,67.0999984741211,0.563798666000366,0.0905837118625641,0.923343062400818,0.526639640331268,0.270745515823364,0.1263797134161,"43.6","66.9","100","17.4","100","100","58.84","62.8","47.5",NA,NA,NA,NA,NA,"3.46871908774773","14700822589.8262","15039487252.4266","4.70067897210767","4273.46139720014","4371.90965432149",NA,NA,NA,NA,NA,"43.515625","22280",NA,NA,NA,"11.8051500320435","12.0280704498291","11.5931701660156",NA,"17252506776.2971","18080118186.009","5015.22423408221","3.17143490713458","5255.80705791233",NA,"15.6244547598122",NA,NA,"0.810133321953047","32.189998626709","1236865",NA,NA,3440027,"20.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"47.876",NA,"5.3","10.5","20.2593373449807","42.7326171875","20.703125",NA,"0.864182657718917","5.44354936149321","48.015473633374","34.3505831667546","7","64.89202051"
"Bosnia and Herzegovina","Southern Europe",2018,5.88740110397339,9.57406139373779,0.835889577865601,67.1500015258789,0.658846437931061,0.122005023062229,0.9128577709198,0.567694067955017,0.277365058660507,0.254097163677216,"44.7","67.7","100","17","100","100",NA,NA,NA,NA,NA,NA,NA,NA,"4.71974559570131","15394664016.5414","16803438967.0579","5.94855438789048","4527.6705726581","4942.00042617733",NA,NA,NA,NA,NA,"43.18359375","22110",NA,NA,NA,"13.284740447998","13.348970413208","13.2237997055054",NA,"17897763141.48","20183510863.0054","5263.84826619226","3.74007310096745","5936.10150173874",NA,"18.0671970068115",NA,NA,"1.41710814018026","32.1100006103516","1211836",NA,NA,3400129,"18.3999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"48.245",NA,"5.2","10.8","20.4407478263977","42.7326171875","20.09765625","4","0.852548557100982","5.25473159863032","45.561312135218","35.0127437913924","7","70.12013504"
"Bosnia and Herzegovina","Southern Europe",2019,6.01552248001099,9.60890102386475,0.873141944408417,67.1999969482422,0.721563220024109,0.077898345887661,0.962908029556274,0.544666409492493,0.238068550825119,0.167970508337021,"45","67","100","17.1","100","100",NA,NA,NA,NA,NA,NA,NA,NA,"3.61707673912422","15951500827.7501","16925594292.7621","4.83240823621006","4746.46609831969","5036.31353388081",NA,NA,NA,NA,NA,"43.28125","22160",NA,NA,NA,NA,NA,NA,NA,"18404449050.1843","20202479537.5193","5476.35576227301","2.83100130837011","6011.37067052755",NA,"19.1059256505306",NA,NA,"0.562782154061303","34.8800010681152","1194896",NA,NA,3360711,"15.6899995803833",NA,NA,NA,NA,NA,NA,NA,NA,"48.626",NA,"5.1","10.9","20.1013533136509","42.7326171875","19.82421875",NA,"0.820066200251352","5.2661213727856","44.6336486684871","34.5240624043267","7","69.94634763"
"Bosnia and Herzegovina","Southern Europe",2020,5.51581621170044,9.58254241943359,0.898518681526184,67.25,0.740250825881958,0.136582225561142,0.916052162647247,0.601870954036713,0.325412303209305,0.244549632072449,"45.2","67.2","100","16.6","100","100",NA,NA,NA,NA,NA,NA,NA,NA,"-3.73034988761734","15356454034.5488","16598550968.4722","-2.50307689839262","4627.65840192261","5001.96358327119",NA,NA,NA,NA,NA,"43.28125","22160",NA,NA,NA,NA,NA,NA,NA,"17830360816.558","19950471170.6465","5373.16875734591","-3.1192905153581","6012.06276705855",NA,"16.7859869388927",NA,NA,"-1.05129600763481","33.1800003051758","1201963",NA,NA,3318407,"15.8699998855591",NA,NA,NA,NA,NA,NA,NA,NA,"49.02",NA,"4.9",NA,"19.0093054070507","42.7326171875","19.82421875",NA,"0.845572004591341","4.61445249543468","46.0482175057433","38.8906532205892",NA,"73.21175294"
"Bosnia and Herzegovina","Southern Europe",2021,5.74882316589355,9.62762451171875,0.859953582286835,67.3000030517578,0.758979201316833,0.281281054019928,0.920913934707642,0.604092597961426,0.30535215139389,0.225852832198143,NA,NA,NA,NA,NA,NA,"79.34","82.95","72.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19175766940.7428","23365361635.2201","5862.45830047874","7.54559112979621","7143.3105484321",NA,"20.9300269367846",NA,NA,"1.98163900587616","32.8400001525879","1169225","98.0999984741211","99.7200012207031",3270943,"14.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"49.425",NA,NA,NA,NA,NA,NA,NA,"0.894938348065987","5.31622198598116",NA,NA,NA,"75.67620138"
"Botswana","Southern Africa",2006,4.73936700820923,9.41884613037109,0.883035778999329,48.8400001525879,0.823774635791779,-0.190756112337112,0.723239183425903,0.642786026000977,0.225759342312813,0.808195292949677,"53.7","78.6","20.8282337188721","27.5","39.7313194274902","54.3443374633789",NA,NA,NA,NA,NA,NA,NA,"88.81535","9.78362609134844","6764212519.50101","7038657407.15169","7.74033545380057","3507.12837195392","3649.42334705154","30.427917762055","2849294920.31819","29.7512481998042","2785931033.19544","0.00116265550517382","45.5296172780689","258030",NA,NA,NA,"9.96545028686523","8.95359992980957","10.9606304168701",NA,"10993760931.1233","9919158482.41085","5700.07680345108","8.3638710958036","5142.91383354359",NA,"43.8026128018786",NA,NA,"11.5552187914379","41.7900009155273","725796",NA,NA,1928704,"17.7800006866455",NA,NA,NA,NA,NA,NA,NA,NA,"56.4","225.165529120618","38.1","32","27.5264402404069","29.839429710797","0.354666243184585","52.32451","2.69512137351371",NA,"6.02356808660498","29.3333740630352",NA,"4.289932975"
"Botswana","Southern Africa",2008,5.45114707946777,9.51643943786621,0.83190530538559,49.7200012207031,0.857776403427124,-0.160515084862709,0.806226491928101,0.676590025424957,0.217885971069336,0.88042950630188,"56.4","80.5","21.634651184082","28.4","44.5","60.0999984741211",NA,NA,NA,NA,NA,NA,NA,"85.99029","-2.77005720678065","7157722296.91512","7626576462.33766","-4.72417891239155","3565.81028282243","3799.38249125085","24.5026005922232","2498348131.25194","23.909164557377","2437839867.93127","0.00579575750550597","45.6672489545286","258810",NA,NA,NA,"12.912579536438","11.7748699188232","14.0271100997925",NA,"12008815633.7422","10730763098.9175","5982.51182359673","3.25207295796832","5345.81586339872",NA,"39.0322774440868",NA,NA,"12.7021883920075",NA,"792136",NA,NA,2007320,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59.444","446.254893317436","40.3","28.4","27.9208998753179","29.4219469588693","0.492297919644275","50.20189","3.03696823780227",NA,"8.00402997376666","35.751214669201",NA,"6.25"
"Botswana","Southern Africa",2010,3.55302023887634,9.48236656188965,0.865624785423279,50.5999984741211,0.826219379901886,-0.138954386115074,0.813985407352448,0.616944193840027,0.172184273600578,0.741012573242188,"58.5","82.1","25.2834644317627","28.6","52.0177803039551","68.1186676025391",NA,NA,NA,NA,NA,NA,NA,NA,"8.79588023582158","7698372473.99034","9202620036.57174","6.57659749154631","3680.50149258692","4399.66459076206","21.7581953572598","2643034520.73304","21.1817274509227","2573009201.46706","0.00290011987162136","45.6319587810774","258610",NA,NA,NA,NA,NA,NA,NA,"11353886711.9584","12637319933.4668","5428.15993006447","10.1222091179732","6041.75428437206",NA,"33.3297817630623",NA,NA,"6.94887658743105","38.4300003051758","805850",NA,NA,2091664,"17.8600006103516",NA,NA,NA,NA,NA,NA,NA,NA,"62.412","510.571574202609","39.5","24.4","23.8833642056949","29.0044642069416","0.457007746193072","48.07927","2.72685868262156",NA,"21.8862970525722","33.5156076335395",NA,"6"
"Botswana","Southern Africa",2011,3.51992106437683,9.52694988250732,0.860028088092804,51.0400009155273,0.812514066696167,-0.246139273047447,0.816158473491669,0.647245645523071,0.15978279709816,0.791794061660767,"59.6","82.5","25.1560153961182","28.4","53.2400016784668","69.129997253418","30.26","35.21","14.22",NA,NA,NA,NA,NA,"22.2406568542477","9410541079.29239","11858048667.4025","19.8134714995022","4409.73660685939","5556.62749399495","29.5412782537846","4435954609.23396","28.9720274498434","4350475209.6677","0.00134999614286816","45.7466518447938","259260",NA,NA,NA,NA,NA,NA,NA,"12130325632.3138","15110716533.5907","5684.21523727743","6.83852974803483","7080.81281326927",NA,"38.8577730422341",NA,NA,"8.45987233408587",NA,"826092",NA,NA,2134037,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63.865","512.357104930585","41.1","22.7","24.0453261607064","28.7957228309777","0.571700809909481",NA,"2.36664633405172",NA,"21.0743622822987","29.7867605507382",NA,"9"
"Botswana","Southern Africa",2012,4.83593893051147,9.55863857269287,0.836743116378784,51.4799995422363,0.799410223960876,-0.198989853262901,0.814422845840454,0.694941163063049,0.171257361769676,0.662237763404846,"60.2","82.8","25.3851795196533","27.8","56.0188140869141","72.6826782226563",NA,NA,NA,NA,NA,NA,NA,"88.25972","-1.51566260399456","9267909027.32001","10946280130.6534","-3.38935154116587","4260.27513121344","5031.78925067672","25.9049854492629","3669340040.54095","25.332098099579","3588192784.34845","0.00424923706879901","45.677836006564","258870",NA,NA,NA,"11.0509595870972","10.0549898147583","12.025050163269",NA,"12109594813.441","13907510005.8897","5566.54208416332","-0.170900761456892","6393.00826546062",NA,"36.2045954125429",NA,NA,"7.53690261091916",NA,"845175",NA,NA,2175425,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.768","513.996521783697","40.2","22.6","28.0365776616041","28.5869814550138","0.502884971679636","45.95664","2.26676113133774",NA,"20.6231807851092","31.5200789767544",NA,"16"
"Botswana","Southern Africa",2013,4.12829875946045,9.65487384796143,0.855570793151855,51.9199981689453,0.767357409000397,-0.150432705879211,0.748847782611847,0.670878946781158,0.243771016597748,0.654667675495148,"60.8","83.5","25.996208190918","27.6","57.9919204711914","74.7909851074219",NA,NA,NA,NA,NA,NA,NA,NA,"6.2876993419992","9850647282.24789","10906792924.9481","4.2814290048738","4442.67578636864","4919.00110177799","23.0876240121133","3290257115.57526","22.517042383577","3208942543.65037","0.00425005795533575","45.6690134632012","258820",NA,NA,NA,"11.0060596466064","10.2356996536255","11.7601404190063",NA,"13454101785.8044","14271752527.1166","6067.84615452117","11.1028237779771","6436.60944956683",NA,"34.3860760907718",NA,NA,"5.8846070705681","46.2000007629395","864322","86.8231811523438","97.4562911987305",2217278,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.572",NA,"39.4","21.6","26.7403906303594","28.37824007905","0.494062428316835",NA,"2.05639551311088",NA,"19.0163812887175","29.48597480927","5","30"
"Botswana","Southern Africa",2014,4.03119707107544,9.68296909332275,0.859477818012238,52.3600006103516,0.79137122631073,-0.101174436509609,0.74307382106781,0.626258194446564,0.24505141377449,0.707628130912781,"61.3","83.6","26.8171291351318","27.4","59.952995300293","76.7445907592773","51.96","53.94","31.97",NA,NA,NA,NA,NA,"15.6128136049382","11388610481.3052","12330874406.0823","13.4084542236912","5038.36993549089","5455.23152169475","25.2637990692367","3980653076.57344","24.7052613470459","3892647907.74955","0.00961390555299185","45.8842835212535","260040",NA,NA,NA,"11.0457601547241","10.4586296081543","11.6206102371216",NA,"14220577193.6932","15470059201.6577","6291.24410880899","5.69696453982205","6844.02028762371",NA,"38.3475389828213",NA,NA,"4.40225309243433",NA,"884419",NA,NA,2260376,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.368",NA,"40.1","19.6","27.0928299660417","28.1694987030861","0.70933248636917","43.83402","2.1308555090974","0.245708138002996","18.3257336074772","29.1324048731669","5","36.74474744"
"Botswana","Southern Africa",2015,3.76196479797363,9.60884189605713,0.815656065940857,52.7999992370605,0.857168912887573,-0.109486870467663,0.860292971134186,0.67572158575058,0.261428147554398,0.819217920303345,"61.7","84","26.4516563415527","26.8","62.1300010681152","79.5800018310547",NA,NA,NA,"26.7571217983543","26.0480065186747","21.1470922138827","24.4816949858952",NA,"-4.32277320911803","10896306678.5285","10896306678.5285","-6.18201114595549","4726.89734450438","4726.89734450438","22.0356442071043","3051787700.91073","21.4336115004649","2968410242.44387",NA,"45.6330174862809","258616",NA,NA,NA,"11.513500213623","10.623649597168","12.3830900192261","3.767816613","13530738157.7648","13530738157.7648","5869.73294292043","-4.85099181652298","5869.73294292043","53.3","32.6413396833886","41.5","1.5","3.06203169580559",NA,"905835",NA,NA,2305171,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67.155",NA,"39.6","19","26.3110988512498","27.9607573271223","0.458066451396609",NA,"2.66026657449774","0.688778299762784","19.086977673602","31.2430941784713","5","37.31205037"
"Botswana","Southern Africa",2016,3.49893665313721,9.65852546691895,0.768302798271179,53.0750007629395,0.851694881916046,-0.24784991145134,0.729171812534332,0.657055497169495,0.251836597919464,0.803130805492401,"62.4","84.5","28.6350612640381","26.6","64.1750564575195","80.951301574707",NA,NA,NA,NA,NA,NA,NA,NA,"13.8057380203338","12400622232.4583","11864599955.8912","11.5201082283367","5271.44103443365","5043.58070846789","24.9479249123334","3808206495.33498","24.3763855103403","3720963164.65083",NA,"45.6330174862809","258616",NA,NA,NA,NA,NA,NA,NA,"14505197433.2137","15082579073.8634","6166.08517932784","7.20181902928654","6411.5271592539",NA,"32.9451803816314",NA,NA,"2.81495791361944",NA,"929020",NA,NA,2352416,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67.933",NA,"39.3","17.8","21.6300553227647","27.7520159511584","0.458066451396609","41.71139","3.28777594951838","0.420664199552312","15.8049523139869","26.7811392255083","5","39.36299738"
"Botswana","Southern Africa",2017,3.50488114356995,9.67709064483643,0.768258631229401,53.3499984741211,0.817308008670807,-0.243795022368431,0.731441497802734,0.61218923330307,0.276252508163452,0.770821094512939,"63","84.9","30.9648723602295","26.3","67.4000015258789","84","51.03","52.71","34.67",NA,NA,NA,NA,NA,"-2.70890467399273","12064701197.199","12708641492.2264","-4.71091775371187","5023.10778286607","5291.2106935626","25.8004256290956","4202120214.2295","25.2420891472269","4111183845.56137",NA,"45.6330174862809","258616",NA,NA,NA,"8.94307994842529","8.08053016662598","9.78929996490479",NA,"15101804347.3609","16105182316.3307","6287.59798627756","4.11305614345601","6705.35186204355",NA,"33.5764428080666",NA,NA,"3.30828076768219",NA,"953617",NA,NA,2401840,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68.7",NA,"38.2","17.4","23.9334963141963","27.5432745751945","0.458066451396609",NA,"3.00587880312343","0.937046296896483","14.6807691758665","28.154984240063","5","41.41379464"
"Botswana","Southern Africa",2018,3.46136569976807,9.69414901733398,0.794936001300812,53.625,0.817621111869812,-0.249726146459579,0.806945443153381,0.687993288040161,0.267083704471588,0.718788146972656,"63.8","84.95","28.7520332336426","25.6","68.2292633056641","85.5979843139648",NA,NA,NA,NA,NA,NA,NA,NA,"-0.64986565124768","11986296848.1928","13212532825.5288","-2.65878656551915","4889.55406796368","5389.77087280368","22.1866746647997","3765478920.92186","21.6445046709539","3673462892.64243",NA,"45.6330174862809","258616",NA,NA,NA,NA,NA,NA,NA,"15734544891.6947","17031901441.1765","6418.57188730836","4.18983407399507","6947.80081217637",NA,"29.0399868705385",NA,NA,"3.2380155894771",NA,"978417",NA,NA,2451409,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69.446",NA,"37.6","17.4","21.740494569157","27.3345331992307","0.458066451396609","39.58877","2.67608892317505","0.607956888000687","15.2307151442609","29.0644156467701","5","58"
"Botswana","Southern Africa",2019,3.47108483314514,9.70185565948486,0.773667216300964,53.9000015258789,0.832542657852173,-0.234602764248848,0.792079508304596,0.665049850940704,0.272721767425537,0.690069556236267,"63.9","85.3","27.1253280639648","25.8","69.9597396850586","88.1673736572266",NA,NA,NA,NA,NA,NA,NA,NA,"0.016843317644728","11988315738.2448","12801736449.5483","-1.91543237535349","4795.89796633549","5121.30503938001","15.813426032655","2614477910.11439","15.2855095001394","2527195994.74728",NA,"45.63372328975","258620",NA,NA,NA,NA,NA,NA,NA,"16211710501.9077","16695928792.5697","6485.45726726932","3.03259874052561","6679.16767381458",NA,"27.2696631731553",NA,NA,"2.7728644286333","35.6300010681152","1002866",NA,NA,2499702,"20.0900001525879",NA,NA,NA,NA,NA,NA,NA,NA,"70.172",NA,"36.9","16.1","21.1363708925729","27.1257918232668","0.458772254865633",NA,"2.81226100290808","0.383927228516407","16.2229324526727","28.8521709784017","5","61"
"Brazil","South America",2007,6.3206729888916,9.5152473449707,0.886402428150177,63.4199981689453,0.776644825935364,-0.0176247376948595,0.728038489818573,0.774856150150299,0.299222767353058,0.383459597826004,"92.6","98.2","89.7762145996094","64.6","98.1253814697266","99.7814483642578",NA,NA,NA,NA,NA,NA,NA,"92.47411","6.76170576954422","1283535318212.85","1190702193970.81","5.66556187205691","6727.84882244554","6241.24964846613","10.8044577601181","148021071313.618","10.5634184088445","144718832201.17",NA,"27.4788170573836","2296718",NA,NA,"6.1","0.753799974918365",NA,NA,NA,"1509033948357.92","1397084349956.35","7909.83475750883","6.06987060678338","7323.03362855509","54.9","19.7662175819559","43.2","1","3.64127299102654","64.7799987792969","91618386","90.0093688964844","97.8006286621094",190779453,"9.27999973297119",NA,NA,NA,NA,NA,NA,NA,NA,"83.448","68.3154556988772","19.5","4.9",NA,"62.6255446786007","5.92679711036187",NA,"1.46629209992902","12.6091997508653",NA,NA,NA,"30.88"
"Brazil","South America",2008,6.69142484664917,9.55499172210693,0.87810754776001,63.5800018310547,0.781931102275848,-0.0790881365537643,0.688272774219513,0.717656075954437,0.265485525131226,0.511010050773621,"93.1","98.3","91.8522567749023","66.3","98.5266265869141","99.8217468261719",NA,NA,NA,NA,NA,NA,NA,"98.53831","3.98773424267038","1334719295614","1424244650344.12","2.9661311309503","6927.40564081137","7392.05648491849","10.6284250116276","175369012691.855","10.3941707551284","171503817459.619",NA,"27.5650563402862","2303926",NA,NA,"5.2",NA,NA,NA,NA,"1585907087042.63","1695824565928.67","8231.1102691656","5.09419544658736","8801.59948420962","54","19.7101514840512","42.5","1","5.67859390284171","64.2799987792969","92876048","90.03662109375","97.8436279296875",192672317,"8.27000045776367",NA,NA,NA,NA,NA,NA,NA,NA,"83.749","-4.56662170038168","18.4","5.1",NA,"62.1528569753558","6.00121558145712","21.51132","1.44192409343118","12.7577247617512",NA,NA,NA,"33.83"
"Brazil","South America",2009,7.00083160400391,9.54411315917969,0.912818074226379,63.7400016784668,0.766716063022614,-0.0566685125231743,0.722514986991882,0.743982553482056,0.274103164672852,0.427178531885147,"93.6","98.4","93.6174011230469","68.1","98.8569412231445","99.851676940918",NA,NA,NA,"47.5382875354624","40.9706820023791","9.42544500233656",NA,"96.58508","2.43150422590126","1367173051690.77","1435917117713.29","1.45981868710305","7028.53320288737","7381.94124435163","9.64676010433743","157242189700.7","9.41058468806971","153392530415.536",NA,"27.6512956231889","2311134",NA,NA,"5","2.36486005783081","1.49212002754211","3.18008995056152","27.9467696414169","1583911825584.01","1667019783635.09","8142.77083855301","-0.125812002161169","8570.02256200077","53.7","16.7510200902621","42.2","1","4.88803479876804","63.7799987792969","94641957","90.298210144043","98.0655364990234",194517549,"9.42000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"84.044","-24.5447412834179","17.5","5.1",NA,"61.6801692721108","6.07575369639657",NA,"1.53862569660074","14.7582206485491",NA,NA,NA,"39.22"
"Brazil","South America",2010,6.83733129501343,9.6073169708252,0.905528128147125,63.9000015258789,0.80594927072525,-0.0554444417357445,0.656036078929901,0.725931286811829,0.249881222844124,0.511266648769379,"94","98.5","92.1396102905273","69.6","98.5999984741211","99.8000030517578",NA,NA,NA,NA,NA,NA,NA,NA,"6.85992077030187","1460960039829.68","1861236135227.77","5.86075991239976","7440.4586592719","9479.00705136311","10.1945270546914","218162878970.395","9.97675378752104","213502531052.95",NA,"27.7375349060916","2318342",NA,NA,NA,NA,NA,NA,NA,"1703152284574.41","2208871646202.82","8673.9088122477","7.52822581815364","11249.464543278",NA,"18.3698459556278",NA,NA,"5.03872690108066",NA,"94433750","90.3791809082031","97.5141220092773",196353492,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84.335","80.688939898875","16.7","5","14.2495759565686","61.2074815688658","6.15029181133602","18.20421","1.53940698112515","12.5894529026096","61.3187804611479","30.7014530840445",NA,"40.65"
"Brazil","South America",2011,7.03781652450562,9.637131690979,0.916252911090851,64.0599975585938,0.833655774593353,-0.0738411098718643,0.662166714668274,0.698406934738159,0.267524212598801,0.502891361713409,"94.3","98.6","96.1905899047852","71.7","99.3286895751953","99.898567199707","55.86","61.99","37.53","48.0808206957004","40.6013716491013","8.30441828272541",NA,"95.69718","5.11541149604635","1535694157659.77","2210996274783.66","4.14383862969636","7748.7792594214","11156.2071075466","10.8065235446494","275566350388.559","10.6018336013454","270346756834.307",NA,"27.8237741889942","2325550","18.8","32.8","4.2","4.99311017990112","5.40983009338379","4.58907985687256","28.3104496205996","1770842762050.66","2616201578192.25","8935.28805708641","3.97442307944702","13200.7850823986","52.9","19.0918675478366","41.7","1.1","6.63644962213085","59.7900009155273","94153068","91.4112396240234","98.4869232177734",198185302,"7.57999992370605",NA,NA,NA,NA,NA,NA,NA,NA,"84.631","83.8515352048265","16","5.2","14.8512987831907","61.023328156743","6.22471028243126",NA,"1.41185115924524","11.1404999922466","59.3416583014604","31.3064734506666",NA,"45.69"
